,filename, date, gender, race, yearofbirth, weather, glasses, expression, yaw,Unnamed: 9
7944,90092d36.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Rain, none, BlankStare,45,90092d36.nef
7945,90092d37.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Rain, glasses, Happiness,45,90092d37.nef
7946,90092d38.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Rain, glasses, BlankStare,45,90092d38.nef
7947,90092d42.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, Happiness,-90,90092d42.nef
7948,90092d43.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, Happiness,-90,90092d43.nef
7949,90092d44.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, BlankStare,-90,90092d44.nef
7950,90092d45.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, BlankStare,-90,90092d45.nef
7951,90092d46.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, Happiness,-90,90092d46.nef
7952,90092d47.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, BlankStare,-90,90092d47.nef
7953,90092d48.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, Happiness,-45,90092d48.nef
7954,90092d49.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, Happiness,-45,90092d49.nef
7955,90092d50.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, BlankStare,-45,90092d50.nef
7956,90092d51.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, BlankStare,-45,90092d51.nef
7957,90092d52.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, Happiness,-45,90092d52.nef
7958,90092d53.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, BlankStare,-45,90092d53.nef
7959,90092d54.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, Happiness,0,90092d54.nef
7960,90092d55.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, Happiness,0,90092d55.nef
7961,90092d56.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, Happiness,0,90092d56.nef
7962,90092d57.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, Happiness,0,90092d57.nef
7963,90092d58.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, BlankStare,0,90092d58.nef
7964,90092d59.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, BlankStare,0,90092d59.nef
7965,90092d60.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, BlankStare,0,90092d60.nef
7966,90092d61.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, BlankStare,0,90092d61.nef
7967,90092d62.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, Happiness,0,90092d62.nef
7968,90092d63.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, Happiness,0,90092d63.nef
7969,90092d64.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, BlankStare,0,90092d64.nef
7970,90092d65.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, BlankStare,0,90092d65.nef
7971,90092d66.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, Happiness,90,90092d66.nef
7972,90092d67.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, Happiness,90,90092d67.nef
7973,90092d68.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, BlankStare,90,90092d68.nef
7974,90092d69.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, BlankStare,90,90092d69.nef
7975,90092d70.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, Happiness,90,90092d70.nef
7976,90092d71.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, BlankStare,90,90092d71.nef
7977,90092d72.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, Happiness,45,90092d72.nef
7978,90092d73.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, Happiness,45,90092d73.nef
7979,90092d74.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, prism, BlankStare,45,90092d74.nef
7980,90092d75.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, none, BlankStare,45,90092d75.nef
7981,90092d76.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, Happiness,45,90092d76.nef
7982,90092d77.nef, 2009-08-08 00:00:00, Female, Black-or-African-American,1976, Inside, glasses, BlankStare,45,90092d77.nef
7983,90093d4.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, Happiness,-90,90093d4.nef
7985,90093d6.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, BlankStare,-90,90093d6.nef
7986,90093d7.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, BlankStare,-90,90093d7.nef
7987,90093d8.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, Happiness,-90,90093d8.nef
7989,90093d10.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, Happiness,-45,90093d10.nef
7990,90093d11.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, Happiness,-45,90093d11.nef
7991,90093d12.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, BlankStare,-45,90093d12.nef
7992,90093d13.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, BlankStare,-45,90093d13.nef
7993,90093d14.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, Happiness,-45,90093d14.nef
7994,90093d15.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, BlankStare,-45,90093d15.nef
7995,90093d16.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, Happiness,0,90093d16.nef
7996,90093d17.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, Happiness,0,90093d17.nef
7997,90093d18.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, Happiness,0,90093d18.nef
7998,90093d19.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, Happiness,0,90093d19.nef
7999,90093d20.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, BlankStare,0,90093d20.nef
8000,90093d21.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, BlankStare,0,90093d21.nef
8001,90093d22.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, BlankStare,0,90093d22.nef
8002,90093d23.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, BlankStare,0,90093d23.nef
8003,90093d24.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, Happiness,0,90093d24.nef
8004,90093d25.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, Happiness,0,90093d25.nef
8005,90093d26.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, BlankStare,0,90093d26.nef
8006,90093d27.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, BlankStare,0,90093d27.nef
8007,90093d28.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, Happiness,90,90093d28.nef
8011,90093d32.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, Happiness,90,90093d32.nef
8012,90093d33.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, BlankStare,90,90093d33.nef
8013,90093d34.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, Happiness,45,90093d34.nef
8014,90093d35.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, Happiness,45,90093d35.nef
8015,90093d36.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, prism, BlankStare,45,90093d36.nef
8016,90093d37.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, none, BlankStare,45,90093d37.nef
8017,90093d38.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, Happiness,45,90093d38.nef
8018,90093d39.nef, 2009-08-08 00:00:00, Female, White,1984, Rain, glasses, BlankStare,45,90093d39.nef
8025,90093d49.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, none, Happiness,-45,90093d49.nef
8026,90093d50.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, prism, Happiness,-45,90093d50.nef
8027,90093d51.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, prism, BlankStare,-45,90093d51.nef
8028,90093d52.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, none, BlankStare,-45,90093d52.nef
8029,90093d53.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, glasses, Happiness,-45,90093d53.nef
8030,90093d54.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, glasses, BlankStare,-45,90093d54.nef
8031,90093d55.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, none, Happiness,0,90093d55.nef
8032,90093d56.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, none, Happiness,0,90093d56.nef
8033,90093d57.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, prism, Happiness,0,90093d57.nef
8034,90093d58.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, prism, Happiness,0,90093d58.nef
8035,90093d59.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, prism, BlankStare,0,90093d59.nef
8036,90093d60.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, prism, BlankStare,0,90093d60.nef
8037,90093d61.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90093d61.nef
8038,90093d62.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90093d62.nef
8039,90093d63.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, glasses, Happiness,0,90093d63.nef
8040,90093d64.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, glasses, Happiness,0,90093d64.nef
8041,90093d65.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, glasses, BlankStare,0,90093d65.nef
8042,90093d66.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, glasses, BlankStare,0,90093d66.nef
8049,90093d73.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, none, Happiness,45,90093d73.nef
8050,90093d74.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, prism, Happiness,45,90093d74.nef
8051,90093d75.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, prism, BlankStare,45,90093d75.nef
8052,90093d76.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, none, BlankStare,45,90093d76.nef
8053,90093d77.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, glasses, Happiness,45,90093d77.nef
8054,90093d78.nef, 2009-08-08 00:00:00, Female, White,1984, Inside, glasses, BlankStare,45,90093d78.nef
8055,90093d79.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90093d79.nef
8056,90093d80.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90093d80.nef
8059,90093d84.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,45,90093d84.nef
8060,90093d85.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,45,90093d85.nef
8061,90093d86.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,-45,90093d86.nef
8062,90093d87.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,-45,90093d87.nef
8065,90093d91.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, BlankStare,0,90093d91.nef
8066,90093d92.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, none, Happiness,0,90093d92.nef
8067,90093d94.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,0,90093d94.nef
8068,90093d95.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,0,90093d95.nef
8071,90093d99.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,45,90093d99.nef
8072,90093d100.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,45,90093d100.nef
8073,90093d101.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,-45,90093d101.nef
8074,90093d102.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,-45,90093d102.nef
8075,90093d104.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,90,90093d104.nef
8076,90093d105.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,90,90093d105.nef
8077,90093d106.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, BlankStare,0,90093d106.nef
8078,90093d107.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, none, Happiness,0,90093d107.nef
8079,90093d109.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,0,90093d109.nef
8080,90093d110.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,0,90093d110.nef
8081,90093d111.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,0,90093d111.nef
8082,90093d112.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,0,90093d112.nef
8083,90093d113.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,-90,90093d113.nef
8087,90093d117.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,45,90093d117.nef
8088,90093d118.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,45,90093d118.nef
8089,90093d119.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,45,90093d119.nef
8091,90093d121.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,-45,90093d121.nef
8092,90093d122.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,-45,90093d122.nef
8093,90093d123.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,-45,90093d123.nef
8094,90093d124.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,-45,90093d124.nef
8099,90093d129.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, BlankStare,0,90093d129.nef
8100,90093d130.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, glasses, Happiness,0,90093d130.nef
8101,90093d131.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, BlankStare,0,90093d131.nef
8102,90093d132.nef, 2009-08-09 00:00:00, Female, White,1984, Inside, prism, Happiness,0,90093d132.nef
8103,90093d133.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,0,90093d133.nef
8104,90093d134.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,0,90093d134.nef
8105,90093d135.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,0,90093d135.nef
8106,90093d136.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,0,90093d136.nef
8111,90093d141.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,45,90093d141.nef
8112,90093d142.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,45,90093d142.nef
8113,90093d143.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,45,90093d143.nef
8114,90093d144.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,45,90093d144.nef
8115,90093d145.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,-45,90093d145.nef
8116,90093d146.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,-45,90093d146.nef
8117,90093d147.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,-45,90093d147.nef
8118,90093d148.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,-45,90093d148.nef
8119,90093d149.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,90,90093d149.nef
8120,90093d150.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,90,90093d150.nef
8123,90093d153.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, BlankStare,0,90093d153.nef
8124,90093d154.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, glasses, Happiness,0,90093d154.nef
8125,90093d155.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, BlankStare,0,90093d155.nef
8126,90093d156.nef, 2009-08-09 00:00:00, Female, White,1984, Sunny, prism, Happiness,0,90093d156.nef
8129,90094d6.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, BlankStare,-90,90094d6.nef
8133,90094d10.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, none, Happiness,-45,90094d10.nef
8134,90094d11.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, Happiness,-45,90094d11.nef
8135,90094d12.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, BlankStare,-45,90094d12.nef
8136,90094d13.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, none, BlankStare,-45,90094d13.nef
8137,90094d14.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, glasses, Happiness,-45,90094d14.nef
8138,90094d15.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, glasses, BlankStare,-45,90094d15.nef
8139,90094d16.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, none, Happiness,0,90094d16.nef
8140,90094d17.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, none, Happiness,0,90094d17.nef
8141,90094d18.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, Happiness,0,90094d18.nef
8142,90094d19.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, Happiness,0,90094d19.nef
8143,90094d20.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, BlankStare,0,90094d20.nef
8144,90094d21.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, BlankStare,0,90094d21.nef
8145,90094d22.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, none, BlankStare,0,90094d22.nef
8146,90094d23.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, none, BlankStare,0,90094d23.nef
8147,90094d24.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, glasses, Happiness,0,90094d24.nef
8148,90094d25.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, glasses, Happiness,0,90094d25.nef
8149,90094d26.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, glasses, BlankStare,0,90094d26.nef
8150,90094d27.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, glasses, BlankStare,0,90094d27.nef
8155,90094d32.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, glasses, Happiness,90,90094d32.nef
8157,90094d34.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, none, Happiness,45,90094d34.nef
8158,90094d35.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, Happiness,45,90094d35.nef
8159,90094d36.nef, 2009-08-08 00:00:00, Male, White,1946, Inside, prism, BlankStare,45,90094d36.nef
